"clearances_avg_home","corners_avg_home","passes_avg_home","possession_avg_home","shots_avg_home","shots_on_target_avg_home","touches_avg_home","goals_scored_ft_avg_home","goals_conced_ft_avg_home","performance_acum_home"
"20.4","6","604.8","61.3","18.8","7.3","806","2.5","1.17","75"
"30.2","3.9","422.2","47.1","11.2","4.1","626.5","0.92","1.83","16.7"
"17.5","6","558","62","14.5","5","768.5","2","1","100"
"22.5","3.5","369.5","52.7","12","3","597","0","1","0"
"28.5","4.5","470.5","54.4","12.5","6.5","678","1.5","1","66.7"
"31.5","4","454.5","46.6","13","4.5","652","2","0.5","100"
"21.5","2.5","407.5","44.9","13","3","602.5","0.5","1","16.7"
"21.5","3","558","60.4","18.5","3.5","755.5","0.5","1.5","16.7"
"32","8","461.5","57.2","16.5","4.5","692","1","0.5","66.7"
"33.5","1","327.5","36.7","5.5","1.5","526","1","1.5","16.7"
"27.6","5.2","360.4","45.8","11.8","3.7","572.7","1.35","1.59","37.3"
"24.2","5.2","485.8","55.1","14.8","4.9","689.4","1.22","1.38","41.7"
"27.1","4.7","384.9","46.6","10.8","3.6","584.7","1.09","1.47","38.2"
"31.5","4.2","323","39.6","10.1","3","516","0.79","1.79","21.2"
"26.1","4.1","311.1","36.9","10.4","3.2","501.8","1.18","1.27","44.4"
"25.8","6.9","408.9","52.6","15.6","4.3","636.1","1.33","1.33","40.7"
"27.3","5.8","502.3","53.8","16","5.3","718.8","1.44","1.33","51.9"
"28.3","4.1","438.1","50.4","9.1","2.6","633.7","0.78","1.22","25.9"
"27.8","4.4","311.9","38.3","9.6","2.6","505.1","0.67","1.78","7.4"
"29.8","7.7","500.8","59.1","18.1","6","716","1.44","0.44","70.4"
"27.3","3.6","347.7","43","10.1","3.9","539.9","1.44","1.44","44.4"
"21.4","4.8","289","36.4","10.9","3.6","477.1","1.11","1.11","37"
"26","6.2","397.7","50.9","14.1","4.3","620.5","1.62","2","28.2"
"24.8","7.2","579.8","65.3","17.5","5.9","786.9","2.23","0.92","76.9"
"23.4","5.2","380.2","47","12.3","3.5","575.8","1.08","1.46","41"
"29.7","3.7","301.5","36.4","8.8","2.5","493.9","0.92","1.77","20.5"
"29.5","7","505.8","59.3","17","5.7","720.8","1.46","0.77","61.5"
"22.8","4.6","311.2","37.7","11.2","3.5","495.5","1.31","1.23","43.6"
"26.3","4.7","394.1","47.3","13.6","2.8","599.6","1.08","1.85","30.8"
"32.9","3.9","327.2","38.3","9.1","2.9","515.4","0.94","1.56","37"
"22.6","5","523","54","15.3","5.6","728.4","2.11","0.61","85.2"
"25","4.9","376.2","42.9","11.1","3.4","564.7","1.28","1.72","31.5"
"21.7","6.5","613.6","63","18.2","6.4","815.1","2.5","1.17","74.1"
"30.7","6.2","530.1","56","16.4","5.7","745.1","1.5","1","61.1"
"22.4","5.1","487.7","54.4","15","5","687.6","1","1.11","44.4"
"28.1","5.1","436.2","49.8","11.4","4.2","639.8","1.17","2.28","22.2"
"23.6","5.3","521.7","54","14.3","5.2","724.7","2.09","0.7","81.2"
"27.1","5.3","383.5","47.8","11.8","3.9","594.3","1.39","1.78","27.5"
"29.2","5.4","439.9","50.3","13","4.9","644.6","1.48","1.04","53.6"
"29","4.4","420.7","44.3","10.3","3.5","609.4","0.87","2.04","24.6"
"23.7","5.4","487.4","55.2","14.9","4.7","692.5","1","1.22","39.1"
"28.4","6.9","521.7","60.1","17.6","6.1","736.7","1.96","0.7","68.1"
"26.7","4","348.8","44.5","10.7","3.7","547.8","1.17","1.7","39.1"
"25.8","3.7","310.4","37.1","10.2","3.2","500.9","1.35","1.26","47.8"
"27.2","4.7","363.5","41.5","11","3.4","555.7","1.04","1.69","30.8"
"22.8","6.9","602.8","62.3","17.1","6.3","808.7","2.12","1.27","62.8"
"30.8","6","552.3","58.1","17.2","6.3","767.3","1.52","0.84","64"
"27.3","4.8","385.3","46.6","11.1","3.7","582.5","1.15","1.54","41"
"28.9","4.7","427.6","47","10.7","4","628.2","1.23","2.19","30.8"
"26.1","3.9","354.9","44.7","10.7","3.7","552.5","1.15","1.65","39.7"
"26.6","4","309","36.8","10.4","3.3","500.6","1.38","1.23","51.3"
"27.3","6","412.8","49.3","11.6","3.5","614.8","1.2","1.4","40"
"35.5","3.5","327.4","36.1","8.6","1.9","520.5","0.8","1.3","36.7"
"22","6.2","527.1","54.6","16.5","6.1","736.9","2.1","0.9","73.3"
"21.7","7","591.3","64.9","17.2","6.1","798.1","2.4","0.9","76.7"
"23.9","4.6","405.3","49.2","15.1","2.9","611.6","1","1.9","33.3"
"28.7","5.3","448.7","51.2","11.8","4.2","650.9","1.43","1.8","39"
"33.4","4","325.2","39.5","10.1","3.2","517","1","1.4","37.1"
"29.9","4.7","410.2","45.1","10.3","3.3","600.5","1.03","1.91","32.4"
"27.9","5","362.6","42.1","11.2","3.7","556.1","1.24","1.59","39.2"
"24.3","7.4","595.5","64.5","16.3","5.3","798.5","1.91","1.09","64.7"
"27","5","422.9","47.7","10.9","3.9","623.4","1.14","1.97","30.5"
"29.9","5.5","444","51","11.6","4.2","647.4","1.42","1.81","37.6"
"25.3","7.2","590.8","64.3","15.7","5.3","794.1","1.9","1.13","64.4"
"28.9","3.8","431.8","49.3","9.2","2.4","628.5","0.73","1.23","25.6"
"27.4","4.7","383.6","46.5","10.8","3.6","583.2","1.06","1.45","38.7"
"27.9","6.9","524.1","59.8","17.3","6.1","737.6","2","0.73","72.2"
"26.6","4","308.8","36.7","10.3","3.2","499","1.26","1.29","47.3"
"27.7","4.6","405.8","48","13.4","3.5","605.9","1.32","1.84","35.5"
"20.7","5.2","566.3","57.1","14.9","5.1","770.3","2.17","1.06","68.5"
"25.2","4.2","360.9","46.4","11","3.8","561.5","1.22","1.67","40.7"
"22.1","5.3","523.3","53.5","15.6","5.9","730.1","2.29","0.79","81"
"20.8","6.4","608.8","62.4","18.7","7","809.9","2.5","1.29","71.4"
"29.8","6.6","532","56.2","16.4","5.5","749.7","1.36","1.14","50"
"22.9","5","490.7","54.7","15.6","5.2","688.7","0.93","1.07","40.5"
"34.3","6","436.3","52.3","16.3","5","665.3","0.67","1.33","33.3"
"31.9","4.4","328.3","39.6","10.3","3.4","518.6","1.08","1.46","40.3"
"28.6","4.8","427.4","47.4","11","4.1","628.6","1.21","2.25","29.2"
"22.9","7","597.4","62","17.1","6.3","802.3","2.15","1.26","64.2"
"","","","","","","","","",""
"","","","","","","","","",""
"27.2","5.4","360.6","45.8","11.7","3.7","572.6","1.28","1.69","35.2"
"27","7.4","527.4","60.3","17.4","6.4","738.4","2.03","0.66","73.3"
"28.6","4.5","398.6","47.3","13.2","3.6","598.4","1.25","1.64","38.9"
"29","5.5","444.4","50.9","13","4.8","650.2","1.4","1.15","50"
"29.9","6.2","543.2","56.9","17","6","756.3","1.55","0.95","65"
"29.8","6.2","555.8","58.8","17.2","6.2","767.3","1.53","0.8","63.3"
"26.3","4.1","311.1","36.9","10.5","3.3","501.7","1.22","1.28","45.8"
"27.9","4.3","463","52.1","8.7","2.3","658.9","1","1.43","28.6"
"25.1","3.9","513.4","56.8","16","5.6","702","1","0.86","42.9"
"31","6.6","431.6","52","12.1","3.9","640.3","1.38","1.56","43.8"
"25.1","7.4","579.9","65.7","17.1","5.8","786.3","2.12","1.19","68.8"
"29.2","6.8","515.6","59.6","18","6.4","731.7","1.69","0.69","62.5"
"25.8","5.8","394","51.8","15","3.8","622.2","0.75","1","33.3"
"26.2","3","513.2","57","16","4.8","705.5","0.75","1.5","16.7"
"30.8","7.2","463","56","16","5.2","678.8","1.75","0.5","66.7"
"29.2","2.2","344.2","40.2","9.5","4.2","534.5","1.75","2","33.3"
"25.8","7.1","594","64.9","15.9","5.3","796.1","1.96","1.07","69.1"
"29.9","3.7","430","48.9","9.1","2.4","628","0.7","1.11","27.2"
"28","6.9","520.4","59.7","17.4","6","735.6","1.96","0.74","69.1"
"22.2","5.7","569.8","58.7","15.1","5.1","770.7","2.07","1.26","61.7"
"28.1","4.9","432.8","48.1","11.1","4","634","1.24","2.17","31"
"31.3","4.3","346.3","38.4","8.8","2.2","534.5","0.83","1.33","38.9"
"19.7","4.8","403.7","45.2","12.5","4","590.3","1.33","1.83","38.9"
"25","5.2","514.8","54.2","16.2","5.5","721.7","2","1.17","66.7"
"25.8","8.8","502.5","59.4","19","5.8","716.7","1.67","0.5","77.8"
"29.5","3.9","415.1","47.5","8.9","2.6","611","0.91","1.09","33.3"
"35","6","189","23.1","7","3","395","1","2","0"
"26","1","350","38.3","7","3","527","1","2","0"
"21.8","6","566.4","59","14.8","5.2","765.1","2","1.16","64.9"
"32.8","4","328.7","40","10.4","3.2","519.6","1.03","1.43","36"
"22.6","5.6","526.5","54.5","14.9","5.3","725.5","2.16","0.86","81.1"
"29.2","4.8","413.4","46.1","10.5","3.3","603.1","0.97","1.97","30.6"
"27.4","5.1","358.4","41.7","11.2","3.8","551.9","1.27","1.68","38.7"
"23.2","6.6","582.1","61.6","16.6","6.1","787.6","2.03","1.14","65.8"
"29.1","5.8","532.5","56.4","15.7","5.6","740.3","1.41","0.78","59.5"
"24.1","5.2","479.3","54.3","14.5","4.7","680.9","1.11","1.27","41.4"
"27.6","5.1","420.1","47.4","10.6","3.9","619.8","1.16","1.86","34.2"
"27.3","4.3","371.7","46.4","11.2","3.8","570.5","1.08","1.7","36"
"20.9","5.2","571.8","57.6","15.2","5.1","772.9","2.29","1.05","69.8"
"23.2","5.2","526.3","54.8","14.9","5.3","729.8","2.14","0.71","82.5"
"24.1","5.4","483.7","54.9","14.9","4.7","689.4","0.9","1.24","38.1"
"33.6","4.1","325","39.4","10.2","3.3","515.8","1","1.42","36.4"
"23.7","6.9","581.3","61.1","16.5","6","786.5","2.09","1.21","66.7"
"20.2","6.8","551.9","57.1","17.2","6","761.2","1.88","1.12","66.7"
"23","6.6","582","64.3","17.1","6.2","791.6","2.38","1","79.2"
"19.6","3.2","409.2","49.3","14.8","3.2","610.2","1.4","2.6","20"
"28.5","6.9","520.1","59.8","17.1","5.9","736","1.84","0.72","66.7"
"20.2","5.9","581.2","57.5","14.3","4.8","789.7","2.08","1","69.4"
"28.2","6.8","531.1","55.4","16.9","5.6","746.8","1.42","1.17","52.8"
"22.7","4.7","495.9","54.5","15.3","5.2","689.8","1","1","38.9"
"26.7","3.8","361.3","44","11.2","3.8","558.4","1.42","1.67","50"
"27","8","587","67.2","14","5","784","3","1","100"
"20","6.5","264","35.7","12","3.5","471","1","1","50"
"29.3","5.1","459.7","51.5","13.1","5.1","664.2","1.76","1.09","56.9"
"29.6","5.9","540.8","57.4","16.4","5.9","751.9","1.52","0.73","64.6"
"28.7","3.7","423.1","48.6","9.2","2.6","618.8","0.71","1.26","26.5"
"27.3","7.2","529.5","60.3","17.5","6.3","741.4","2.09","0.67","74.7"
"30.1","5.6","457.2","53.2","14.1","5.8","666.8","1.44","0.89","55.6"
"25.6","4.2","496.2","55.3","16.9","6.1","690.3","1.22","0.89","48.1"
"28.4","6.6","419.2","50.8","11.9","3.6","626.1","1.15","1.46","38.5"
"27.8","5.5","454.1","52.1","13.2","5","656.8","1.23","1.15","48.7"
"27.6","4.6","364.3","41.9","11","3.4","555.5","1.04","1.65","30.4"
"25.6","7","582.5","64.6","16","5.4","783.9","2.04","1.22","66.7"
"32.4","3.7","324","39","9.5","2.8","518.2","0.92","1.85","24.4"
"28.3","6.9","522.7","60","17.3","6","737.8","1.92","0.69","67.9"
"19.4","6","600","58.9","15.2","5.4","807.4","2.3","1","76.7"
"29.3","3.8","439.1","44.3","8.9","2.7","629.8","0.8","2.3","23.3"
"23","4.6","393.9","43.5","11.1","3","581.9","1.2","1.6","40"
"21.9","5.8","603.4","61.1","18.2","6.9","802.3","2.4","1.3","76.7"
"29.7","4.2","431","49","12.3","4.5","638.6","0.9","1.8","16.7"
"21.8","5.8","569","59.1","14.6","5","769","1.94","1.27","60.6"
"23.6","6.8","581.3","61.4","16.3","5.9","787.5","2.03","1.2","65.7"
"29","5.2","451","50.6","12.9","5.1","655.5","1.71","1.1","54.8"
"32.3","4","321.3","39.2","10","2.9","514.9","0.8","1.77","22.2"
"27.8","5.1","359.4","41.8","11.1","3.8","552.9","1.28","1.56","39.8"
"24.9","7.2","595.8","64.2","16","5.3","798.4","1.97","1.09","66.7"
"30.1","6.7","424.7","51.3","12.3","3.9","632.3","1.4","1.67","40"
"28.1","5.5","445.5","51.7","13.1","5","649.6","1.27","1.27","44.4"
"22","5.7","567","58.9","14.2","5","765.7","2","1.19","63.9"
"24.5","7.4","594.4","64.7","16.6","5.5","797.3","2","1.06","66.7"
"22.9","5.4","529.2","54.6","14.2","5.1","730.5","2.03","0.84","78.1"
"21.7","6.4","612.9","63","18.1","6.4","814.1","2.41","1.18","72.5"
"29.6","6.3","448.5","52.1","11.7","4","654.3","1.37","1.63","42.1"
"27.4","5.5","387.7","48.3","12.4","4.2","602.8","1.53","1.84","28.1"
"26.6","5","376.4","45.9","11.3","3.6","571.6","1.16","1.68","36.8"
"30","6.3","454.4","52.4","11.7","4.2","659","1.45","1.77","39.4"
"21.6","5.5","572","58.2","15.6","5.3","773.9","2.27","1.05","71.2"
"31.9","4.1","323.6","38.7","9.6","3.2","512.2","1.09","1.5","39.4"
"23","6.3","607","62.1","17.4","6.4","809.8","2.32","1.23","68.2"
"29.5","3.9","433.8","49","9","2.4","630.3","0.82","1.14","30.3"
"30.5","3.7","326.7","39.5","10","2.9","520.9","0.91","1.91","22.7"
"29","4.8","432.5","48.4","11.3","4.1","636","1.18","2.32","27.3"
"34.1","4","323.7","39.1","10.4","3.3","514.3","1.03","1.47","35.6"
"27","5.1","365.4","42","11.6","3.8","558.3","1.21","1.62","37.9"
"29.8","6.2","554.1","58.3","17.2","6.2","766.2","1.5","0.82","63.1"
"27","4.2","354","45.3","11.2","3.9","553","1.17","1.66","39.1"
"30.2","6.2","542.9","57.2","17","6","757.6","1.5","0.95","62.1"
"28.5","4.8","377.5","45.9","11.4","3.7","575","1.27","1.55","42.4"
"29.1","4.7","397.3","47.1","14","3.5","597","1.32","1.64","42.4"
"24.6","5.3","479.2","54.5","14.4","4.7","683","1.15","1.29","41.2"
"27.3","6.1","389.9","49.7","13.8","4.4","609.5","1.8","1.93","33.3"
"24.5","7.5","585.1","65.8","17.4","5.7","791.6","2.13","1.27","66.7"
"28.3","4.2","434.9","48.7","9.2","2.5","627.7","0.87","1.07","33.3"
"24.9","5.2","378.5","46.9","12.1","3.7","574.1","1.13","1.47","42.2"
"29.5","3.7","309.1","37.7","9.9","2.7","503.5","0.93","1.8","24.4"
"29.5","6.9","505.3","59.4","17.4","6.2","723","1.6","0.73","60"
"23.7","4.3","308.5","37.6","10.8","3.3","492.9","1.33","1.2","44.4"
"28","4.5","394.5","46.5","13","2.8","597.7","1.13","2.07","28.9"
"24.5","5.2","479.1","54.4","14.4","4.6","681.9","1.14","1.31","41.7"
"21.9","5.6","570.4","59.1","14.8","5","770.8","2.03","1.29","61.3"
"27.6","5.3","363.3","46.2","12","3.8","575.6","1.39","1.61","38.4"
"28.6","3.8","423.9","48.6","9.3","2.6","620.1","0.7","1.3","24.2"
"22.4","5.2","497.6","55.6","15.4","5.2","696.8","1","0.94","47.1"
"29.2","7","522.7","60.3","18.6","6.4","739.5","1.95","0.74","68.4"
"22.1","5.6","563.9","58.2","14.8","5","765","2.07","1.29","60.7"
"23.3","5.7","535.6","55.4","14.7","5.3","738.2","2.07","0.79","79.3"
"30.1","4.5","416.1","45.3","10.2","3.4","606.3","0.93","1.97","30"
"23.4","7","584.7","61","16.5","6.1","789.2","2.13","1.23","65.6"
"24.4","5.1","487.6","55.4","15","5","692.1","1.18","1.29","40.5"
"27.6","5.1","432.4","48.4","11.2","4","633.4","1.2","2.1","31.1"
"25.8","7","593","64.9","16","5.5","794.4","2.04","1.12","70.5"
"","","","","","","","","",""
"24.5","3.8","427.2","49.6","7.8","2.2","607.2","0.25","2","0"
"25.4","3.9","372.8","47.2","11","3.8","563.9","1","1.75","33.3"
"21.2","6.5","637.1","63.1","18.1","6.4","822.4","1.72","1.11","61.1"
"23.5","3.8","399.4","48","10.5","3.4","590.8","0.92","2.08","25"
"28.8","4.3","393.9","44.7","10.4","3.2","580.2","0.91","1.34","35.2"
"28.3","4.3","408.6","44.6","8.9","2.7","591.2","0.71","1.19","34.9"
"33.2","4.4","344.5","41.7","9.6","3.2","533.5","0.86","0.81","54"
"35.5","3.3","390.6","44.9","9.1","3.1","588","1.19","1.52","42.9"
"26.1","4.9","380.2","44.4","10.2","3.5","578.2","1.48","1.52","42.9"
"28.3","4","354.5","41.6","10.7","3.5","549.5","1.1","2.19","31.7"
"28.7","2.7","385.7","47","11","4","566.7","0.67","3.33","0"
"19.7","6.3","561.7","56.5","16.2","6.2","758","1.77","0.88","64.1"
"29.8","3.9","351.9","42.6","10.9","3.6","551.7","0.97","1.86","31"
"24.7","6.3","501.7","53.4","14.3","4.9","698.7","2.05","0.73","71.2"
"27.2","4.2","375.2","44.7","9.4","3.5","576.3","1.25","1.81","35.4"
"29.1","3.9","341.1","38.4","9.9","3.1","539.9","1.29","1.71","23.8"
"35.7","3.3","389.2","44.6","9.5","3.2","586.9","1.24","1.71","43.1"
"30","4.4","398.9","43.8","8.6","2.7","578.2","1","1","45.5"
"8","10","768","78.2","14","4","918","2","0","100"
"24.4","4.1","426.7","46.9","8.5","2.3","614.2","0.61","1.52","24.6"
"32.5","3.9","384.1","44.9","9.4","3.1","582.8","1.15","1.59","41.2"
"20.8","6.4","601","61.3","16.2","5.4","789.6","1.4","1.6","46.7"
"21.4","6.6","572.3","61.7","16.7","5.7","776.9","1.94","0.91","66.7"
"35.2","4.4","336.2","41.8","9.7","2.6","525.2","0.89","1","48.1"
"25.8","4.6","417.3","50","11.4","3","615.3","1.32","1.76","36"
"25.3","5.8","374.6","44.8","12.9","3.8","585.7","0.89","1.54","32.1"
"33.7","3.5","389.4","44.7","9.2","2.9","588.3","1.12","1.73","39.7"
"15.2","7.5","728","72.1","18","7.4","912.6","2.85","0.73","88.5"
"28.4","3.9","355.4","42.7","10.8","3.7","552.1","1","2","30.8"
"25.7","4","413.7","45.1","8.2","2.3","600.3","0.73","1.42","30.8"
"21.8","6.5","567.7","61.7","17.6","5.8","770.8","1.96","0.92","62.8"
"27.3","4","374.4","44.9","9.6","3.5","577.1","1.23","1.77","34.6"
"19.4","6.1","556.2","55.5","15.8","6","750","1.72","0.9","60.9"
"33.7","3.7","386.4","45.1","9.2","3","587.4","1.14","1.69","39.1"
"28","4.2","387.9","45.3","9","3","586.8","0.86","1.72","34.5"
"23.7","6.1","519.8","54.7","14.1","5","718","1.93","0.76","71.3"
"31.5","4.5","356.9","40.4","11.9","4.1","554.9","0.93","1.38","33.3"
"26.1","4.9","345.7","40.6","10","3","539.2","0.76","1.48","23"
"28","4.1","373.8","44.5","9.4","3.5","576.3","1.24","1.86","34.5"
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"20.3","6.6","564.9","56.1","16.5","6.1","761.4","1.86","0.73","69.7"
"24.5","6","378.7","44.9","12.9","3.7","589","0.91","1.5","33.3"
"27.7","4.7","395.9","46.5","9.3","3","595.1","0.82","1.59","36.4"
"30.3","5","364.3","41.4","12.2","4.1","559.8","0.91","1.36","33.3"
"22.2","6.6","571.5","62.1","17.5","5.8","775.1","1.91","0.95","62.1"
"25.7","4.5","423.3","49.9","11.3","3","620.6","1.41","1.82","37.9"
"26.6","4.8","344","40.1","10","3","535","0.73","1.36","24.2"
"32.2","4.3","354.2","43.3","10.1","3.3","544.9","0.97","0.88","51"
"26.6","5.5","372.1","43.8","12.6","3.8","584.5","1","1.58","31.3"
"27.1","4.4","401.8","46.8","9.6","3","602.9","0.79","1.64","32.3"
"19.7","6.1","594.7","59.8","16.9","6.2","789.8","2.27","1.06","67.7"
"23.3","6.4","471.1","53.3","12.1","3.6","667.8","0.97","1.56","29.2"
"26.3","3.8","408.8","44.6","8","2.3","594.5","0.81","1.41","33.3"
"21.8","6.7","573.7","62.1","17","5.8","778.7","2","0.84","69.8"
"40.3","4","335","41.6","8.7","2.6","529.1","1","0.71","57.1"
"20.4","5.7","383.7","45.2","11.7","2.3","586.7","0","2.43","0"
"18.7","5.3","549","57.9","19.6","6.9","741.4","1.86","1.71","57.1"
"16.1","8.1","668","68.7","19.3","7.6","855.9","3.14","0.29","90.5"
"28.7","2.6","421","46.1","6.6","1.6","605.4","0.43","1.14","23.8"
"23.9","7.9","578.4","63.3","19.1","6.1","783.3","2","0.71","66.7"
"30.4","4","392.6","46.6","11.1","3.1","592.9","1.57","1.71","57.1"
"21.1","6.5","629.8","62.7","17.8","6.5","813.9","1.76","1.18","58.8"
"27.7","4.1","402","43.5","8.4","2.8","581","0.82","1.35","33.3"
"21.8","6","554.9","55.6","14.6","5.5","752.5","1.82","0.82","68.6"
"27.5","4.9","373.8","43.4","10.3","3.7","571","1.59","1.35","51"
"15.5","6.8","730.1","71.9","18.1","7.6","911.9","3.06","0.65","96.1"
"27.9","4.2","341.8","40.7","10.8","3.5","535.9","1.12","2.12","31.4"
"26.6","4.6","432.2","50.9","11.5","3.1","628.7","1.53","1.71","43.1"
"18.2","7","404.5","50.5","14.2","3","616.5","0","1.75","0"
"30.2","6","391.5","49.3","10.5","4.2","597.8","1","0.5","58.3"
"18.5","3.5","517","52.3","15.5","7.8","703.8","2","2","58.3"
"27.8","5","315","37.5","13","5.8","506.5","1","0.75","50"
"21.5","8.5","585","64.4","19.8","5.8","785.2","1.75","0.75","58.3"
"31.5","3.8","362.8","44.8","12","3.5","567","1.75","0.75","66.7"
"28","7.2","311.2","38.8","11.5","3","493.5","1","1","58.3"
"26.9","5.3","420.5","47.6","11.7","4.1","617.1","1.17","1.6","36.7"
"27.4","4.5","397.6","46.5","9.7","3","597.6","0.83","1.67","34.4"
"19.9","6.3","593.2","59.5","17.3","6.2","788.5","2.27","1.13","66.7"
"29.4","3.9","348.3","42","10.6","3.5","547","0.93","1.87","30"
"25.5","5.1","438.4","49.1","9.8","2.8","622.9","0.64","1.27","30.3"
"21.5","6.1","612.7","61.5","16.7","6.5","795.7","1.82","1.45","57.6"
"34.6","4.2","347.4","41.9","9.5","2.6","535.6","0.91","0.82","57.6"
"23","6.4","378.2","44.7","12.5","3","584.1","0.36","2","12.1"
"27.8","4.5","363.9","42.1","10.4","3.5","562.5","1.45","1.45","39.4"
"18.3","5.5","573.3","59.7","18.1","6.8","765.2","1.91","1.55","57.6"
"22.3","6.6","511.5","54.6","14.3","5","709.4","2.09","0.45","69.7"
"27","4.7","314.4","37","8.7","2.7","493.3","0.82","1.27","30.3"
"17","2","612","71.3","9","2","775","0","1","0"
"42","5","320","38.1","10","5","485","3","2","100"
"24","4","263","30","6","3","459","3","4","0"
"22","3","477","54.4","14","5","682","3","3","33.3"
"11","13","518","59.6","29","2","707","0","0","33.3"
"24","7","292","38.4","9","1","521","0","1","0"
"38","0","365","40.4","4","0","532","0","0","33.3"
"22.2","6.1","613.4","60.9","16.9","6.1","796.4","2","1.14","66.7"
"28.2","4.6","407.6","45","8.7","2.8","587.6","0.93","1","40.5"
"23.3","6.1","517.1","53.3","13.9","5.5","715.8","1.79","0.79","69"
"33.4","3.7","401.9","46.1","10.4","3.2","597.8","1.21","2","35.7"
"29.3","4.3","357.8","41.2","9.3","3.1","555.2","1.36","1.43","40.5"
"26.8","4.3","341.8","40.6","11.1","3.4","537.4","1.14","2.07","31"
"26.4","4.3","443.1","51.3","12.3","3.3","640.5","1.71","1.79","50"
"27.4","4","321.6","37.2","8.3","2.7","504.6","0.86","1.5","28.6"
"21.5","6.5","627","62.5","17.1","6.2","816.1","1.78","1.3","56.5"
"28.9","4.4","409.8","45.3","9.3","2.7","594.2","0.74","1.26","33.3"
"32.4","4.3","349","42.4","9.7","3.2","538","0.83","0.87","49.3"
"34.8","3.4","388.2","44.4","9.2","2.9","585.9","1.09","1.65","39.1"
"25.7","4.8","386.2","44.7","10.4","3.5","584.6","1.48","1.39","44.9"
"14.9","6.8","727.8","71.7","17.7","7.3","911.9","2.91","0.74","89.9"
"27.7","4.2","361","42.2","10.7","3.6","554.9","1","2.17","29"
"27.3","4","377.1","45","9.8","3.7","580.7","1.26","1.78","36.2"
"24.8","5.1","415.6","50.3","11.6","3.3","613","1.24","1.76","36.3"
"26","4.7","351.3","40.8","10","3.1","543.4","0.79","1.53","23.5"
"26.5","5.4","492.2","51.5","12.6","4.5","690.2","1.62","1","54.2"
"28.5","5.4","422","50.7","9.9","3.1","626.9","0.62","1.12","37.5"
"14.9","7.8","696","70","19.4","8","877.8","3.62","0.5","91.7"
"31.4","5.5","331.4","39.2","13.8","5.1","523.8","1.12","1","45.8"
"22.2","6.6","532.8","60.1","14.8","3","728.2","0.88","1.12","37.5"
"26.8","4.1","322.5","38.4","11.8","3.1","513.4","1.12","2.25","33.3"
